,x,y,z
110,2.005835333333333,2.977835333333333,10.988835333333334
111,3.975233333333333,3.9502333333333333,8.410233333333332
112,5.162366666666667,9.061366666666668,5.595366666666667
113,8.935866666666666,9.692866666666665,5.891866666666666
114,1.2973000000000003,7.3103,9.7003
115,8.555200000000001,2.1722,4.1142
116,8.567633333333333,5.717633333333334,0.3506333333333334
117,8.540600000000001,9.7216,1.3216
118,6.614166666666666,1.5101666666666664,0.9831666666666666
119,10.0372,0.9662,4.2732
120,4.886966666666667,7.540966666666667,2.5019666666666667
121,2.5838666666666668,9.394866666666667,4.3188666666666675
122,6.6409959999999995,0.009996000000000041,10.378996
123,9.895633333333333,4.667633333333334,9.667633333333333
124,3.615733333333333,9.580733333333333,8.359733333333333
125,1.7799000000000003,7.995900000000001,2.9119000000000006
126,6.770999999999999,5.598999999999999,7.515999999999999
127,10.854133333333333,0.17813333333333298,10.618133333333333
128,4.734933333333333,4.951933333333334,4.751933333333334
129,7.5055,7.998499999999999,10.119499999999999
130,4.748600000000001,8.3406,7.7096
131,3.0131,5.561100000000001,7.4181
132,1.1492666666666667,6.4492666666666665,9.610266666666666
133,1.3678666666666666,4.069866666666667,6.181866666666666
134,0.9051666666666668,7.952166666666667,6.722166666666666
135,8.439966666666669,10.013966666666668,1.3689666666666669
136,3.0124333333333335,10.386433333333335,8.773433333333333
137,9.6773,1.6573000000000002,3.4043
138,9.038,7.421,3.073
139,2.6321666666666665,9.029166666666667,5.332166666666667
140,8.5427,2.0877000000000003,9.117700000000001
141,7.278734666666667,11.208734666666668,7.848734666666667
142,10.071,4.801,8.408
143,8.804166666666667,7.090166666666667,1.0531666666666668
144,9.2313,5.2953,7.8403
145,8.390833333333333,7.351833333333333,9.893833333333333
146,0.7156666666666666,6.635666666666666,1.0356666666666665
147,10.630734,11.262734,1.6217339999999998
148,8.283766666666665,3.1557666666666666,6.936766666666666
149,3.202833333333333,8.402833333333334,6.358833333333333
150,8.441166666666666,4.806166666666667,2.772166666666667
151,3.5916333333333332,8.250633333333333,7.6426333333333325
152,7.258033333333334,4.7550333333333334,4.494033333333333
153,6.701499999999999,10.5905,4.2595
154,3.690599333333333,7.769599333333333,0.15859933333333323
155,7.1528333333333345,9.243833333333335,0.32783333333333364
156,5.406233333333334,3.761233333333333,3.0002333333333335
157,4.483133333333334,3.9821333333333335,2.8631333333333338
158,0.6007,10.095699999999999,7.6187000000000005
159,8.651566666666668,2.7195666666666667,4.961566666666667
160,0.5058333333333332,6.807833333333333,1.5738333333333332
161,5.498333333333334,10.996333333333334,4.763333333333334
162,8.899266666666668,9.363266666666666,9.500266666666667
163,10.186666666666666,8.167666666666666,6.846666666666667
164,2.1515333333333335,0.2475333333333336,10.402533333333334
165,6.4159,10.1599,1.7769000000000001
166,8.520666666666667,7.919666666666667,6.365666666666667
167,2.6887339999999997,11.100734,6.624734
168,1.2034666666666665,4.085466666666666,9.867466666666665
169,4.225499999999999,1.4625,0.8604999999999999
170,2.525733333333333,8.301733333333333,8.808733333333333
171,10.9125,3.1705,6.2635
172,8.182466666666667,8.909466666666667,7.450466666666667
173,5.3123000000000005,5.6833,2.7993
174,9.198333333333334,1.355333333333333,8.155333333333333
175,8.089266666666667,3.7052666666666667,0.7302666666666668
176,9.9369,1.8258999999999999,5.3029
177,4.889666666666667,2.5236666666666667,1.4316666666666669
178,7.250933333333333,9.357933333333333,9.747933333333332
179,3.3965666666666667,3.797566666666667,3.931566666666667
180,0.7231,7.1991000000000005,1.9621000000000002
181,9.998066666666666,7.392066666666667,7.788066666666667
182,1.0994666666666666,7.443466666666667,8.357466666666667
183,8.843966666666667,3.4239666666666664,4.131966666666666
184,1.1931333333333334,7.207133333333333,3.7691333333333334
185,6.482333333333334,1.5933333333333335,10.187333333333333
186,1.5667333333333335,5.650733333333334,8.852733333333333
187,7.009066666666667,7.851066666666667,5.596066666666667
188,9.3398,10.0308,7.8588
189,1.9553666666666667,4.784366666666666,2.6173666666666664
190,0.13409999999999989,1.4381,8.274099999999999
191,5.064,3.461,8.18
192,1.7931020000000002,9.817102,11.248102000000001
193,3.486466666666667,10.325466666666667,5.739466666666667
194,0.9272333333333334,4.838233333333333,4.2512333333333325
195,10.485733333333334,0.4257333333333336,8.990733333333335
196,8.647966666666667,0.7179666666666669,10.285966666666667
197,5.455466666666666,6.007466666666667,1.7934666666666668
198,5.111233333333334,4.9242333333333335,2.0582333333333334
199,7.963966666666668,4.732966666666667,6.542966666666667
200,10.622633333333335,4.3296333333333346,4.262633333333334
201,8.893366666666665,6.123366666666666,5.268366666666666
202,9.0381,0.9560999999999998,5.4731
203,8.0405,4.1455,3.4405000000000006
204,3.4377999999999997,3.0918,5.8118
205,1.8501666666666667,2.697166666666667,8.012166666666667
206,1.2304,4.6904,5.5574
207,4.168500000000001,8.2455,9.3395
208,4.604133333333333,7.855133333333334,4.784133333333333
209,6.559066666666666,1.4350666666666667,8.213066666666668
210,1.1231666666666666,0.6971666666666666,1.9881666666666666
211,7.927466666666667,0.3504666666666667,9.017466666666667
212,2.897766666666667,5.180766666666667,4.411766666666667
213,7.9731,2.3241,10.4481
214,6.293366666666667,5.481366666666666,6.416366666666667
215,3.6595666666666666,8.169566666666668,4.860566666666667
216,5.169966666666667,6.633966666666667,3.6509666666666667
217,9.903599999999999,3.5885999999999996,6.7425999999999995
218,4.443366666666667,7.722366666666667,2.6113666666666666
219,9.766666666666667,1.434666666666667,1.152666666666667
220,10.966800000000001,7.468800000000001,7.4268
221,10.125566666666666,4.322566666666667,5.419566666666666
222,0.34396666666666675,2.5539666666666667,11.102966666666667
223,9.6164,1.9944000000000002,6.8504
224,3.575266666666667,5.723266666666667,6.241266666666667
225,4.110666666666667,5.325666666666667,11.009666666666668
226,10.8452,1.1432000000000002,0.41220000000000023
227,4.397833333333333,2.285833333333333,3.575833333333333
228,5.834966666666666,10.705966666666667,7.801966666666666
229,0.8041333333333334,6.969133333333334,4.568133333333333
230,8.007133333333334,1.9821333333333333,1.9111333333333334
231,-0.0657346666666665,0.2662653333333335,9.285265333333335
232,9.482533333333333,1.6875333333333333,4.220533333333334
233,3.7172666666666667,9.018266666666667,6.336266666666666
234,7.1666,4.1136,8.1786
235,6.9453000000000005,3.1432999999999995,8.4073
236,8.605733333333335,1.6517333333333335,10.753733333333335
237,10.4249,9.6059,6.4519
238,2.0433999999999997,9.548399999999999,7.1544
239,3.704066666666667,2.2050666666666667,9.095066666666668
240,5.8992,1.0981999999999998,10.527199999999999
241,6.1055,9.0545,1.9555000000000002
242,6.1222666666666665,4.942266666666667,2.5192666666666668
243,1.9726666666666663,10.301666666666666,5.578666666666666
244,1.3389666666666669,0.9639666666666667,10.906966666666667
245,4.56,6.741,8.288
246,8.769604,7.3316040000000005,11.139604
247,1.7927,1.8477,1.3606999999999998
248,0.16526333333333348,3.5302633333333335,1.5712633333333335
249,8.651866666666667,0.32686666666666647,3.2698666666666667
250,0.9522666666666668,6.492266666666667,7.607266666666667
251,4.170866666666667,10.225866666666667,2.2138666666666666
252,5.7456,9.893600000000001,4.4925999999999995
253,5.8773,8.1503,1.8373
254,4.098466666666667,9.624466666666667,11.054466666666668
255,2.8007999999999997,7.6978,4.4648
256,8.254299999999999,6.9953,4.5673
257,10.3239,7.5679,9.2529
258,10.966633333333332,10.092633333333334,1.6016333333333332
259,10.576833333333333,0.9918333333333332,4.180833333333334
260,6.7923333333333344,8.628333333333334,9.003333333333334
261,6.1693999999999996,7.8384,6.9324
262,3.616366666666667,5.373366666666667,7.132366666666667
263,3.0534,9.4734,8.2164
264,3.3449693333333337,7.104969333333334,11.098969333333335
265,9.883433333333333,5.547433333333333,9.274433333333333
266,0.9732000000000001,8.6632,2.7942
267,10.734765333333334,0.06676533333333352,6.860765333333334
268,2.1454,1.3094,8.1624
269,4.581833333333334,5.293833333333334,1.8638333333333335
270,0.6100000000000001,7.146000000000001,9.821
271,4.439466666666666,4.734466666666666,9.564466666666666
272,7.711166666666667,3.7541666666666664,6.178166666666667
273,3.0833333333333326,5.902333333333333,8.940333333333331
274,10.640235333333333,0.945235333333333,11.223235333333333
275,7.837433333333332,9.075433333333333,5.906433333333332
276,3.8242000000000003,9.7362,3.7262000000000004
277,4.444766666666667,7.2377666666666665,6.419766666666667
278,5.495666666666667,10.953666666666667,1.0206666666666666
279,0.3353,10.0283,9.3833
280,10.826866666666666,3.1878666666666664,3.3088666666666664
281,8.6018,1.7478000000000002,2.6448000000000005
282,1.0038333333333336,10.589833333333333,9.941833333333333
283,3.989834,11.095834,6.923834
284,10.537333333333333,3.646333333333333,5.009333333333333
285,6.800999999999999,5.377,9.308
286,2.9726333333333335,2.6026333333333334,9.349633333333333
287,1.3471666666666668,6.614166666666667,7.363166666666666
288,6.2093,4.7813,8.4453
289,8.921766666666665,1.0057666666666663,9.103766666666665
290,8.949633333333335,4.707633333333334,8.731633333333335
291,3.0278666666666663,7.820866666666666,0.7778666666666666
292,1.4911999999999999,2.0112,2.4612
293,10.215864666666667,9.947864666666666,0.25886466666666674
294,2.8479666666666668,8.538966666666667,4.231966666666667
295,2.6439333333333335,8.921933333333333,0.7119333333333335
296,4.692798,-0.04720200000000007,0.28379799999999994
297,7.003832666666668,0.1608326666666669,3.659832666666667
298,7.12213,-0.018870000000000053,2.32513
299,7.3665,2.7225,0.49750000000000016
300,7.285699999999999,6.5767,8.8327
301,2.860833333333334,1.2548333333333332,3.0048333333333335
302,10.602200000000002,6.3192,1.3662000000000005
303,1.3943333333333332,1.9873333333333332,7.211333333333333
304,6.386266666666666,3.668266666666667,1.1972666666666665
305,10.771833333333333,3.9768333333333334,2.1278333333333332
306,8.833900000000002,4.1089,6.3849
307,2.9351,3.7470999999999997,2.8911
308,4.925066666666666,5.746066666666666,10.821066666666667
309,6.3676666666666675,9.690666666666667,4.266666666666667
310,9.840066666666667,8.481066666666667,7.538066666666667
311,3.3443999999999994,9.075399999999998,10.085399999999998
312,3.9417999999999997,6.5078,5.6137999999999995
313,5.981433333333333,4.962433333333333,0.8404333333333335
314,7.017866666666667,2.723866666666667,7.750866666666667
315,10.037033333333333,9.556033333333334,2.465033333333334
316,0.5957333333333333,9.172733333333333,3.2987333333333333
317,8.550333333333334,7.051333333333334,2.9493333333333336
318,10.575966666666666,7.5879666666666665,5.721966666666666
319,2.0076,7.5216,5.5666
320,7.0656,1.0545999999999998,3.9465999999999997
321,5.5751333333333335,5.477133333333333,3.789133333333333
322,7.5757,3.2067,0.39970000000000006
323,1.7687666666666664,6.5277666666666665,4.231766666666666
324,1.8056999999999999,7.9257,1.2887
325,9.507266666666666,10.369266666666666,1.6942666666666668
326,0.5495666666666664,3.4495666666666662,7.4995666666666665
327,9.848,0.39599999999999996,7.348999999999999
328,1.3478,5.486800000000001,9.3618
329,3.2244333333333333,1.5434333333333334,7.079433333333333
330,5.659733333333333,6.899733333333333,2.679733333333333
331,9.874733333333332,5.182733333333333,6.492733333333334
332,11.122600666666667,0.06860066666666673,2.869600666666667
333,5.733966666666667,7.854966666666667,8.913966666666667
334,0.14056266666666653,7.6795626666666665,4.993562666666667
335,4.4047,5.442699999999999,7.2337
336,5.021466666666667,7.616466666666667,10.491466666666668
337,4.392533333333334,2.4865333333333335,0.1865333333333334
338,5.935099999999999,4.403099999999999,3.7931
339,0.12423266666666669,4.9822326666666665,7.203232666666667
340,8.819733333333334,7.786733333333334,7.709733333333334
341,5.392666666666666,10.439666666666666,3.2196666666666665
342,2.1819333333333337,9.805933333333332,8.713933333333333
343,0.5482333333333335,0.4672333333333334,4.854233333333333
344,6.565066666666667,5.249066666666666,5.770066666666667
345,1.6349666666666665,5.481966666666666,1.8219666666666663
346,3.4503999999999997,6.6644,6.400399999999999
347,0.12563000000000007,7.25363,5.05663
348,2.2950999999999997,9.066099999999999,6.7191
349,1.1319666666666668,6.359966666666667,5.836966666666666
350,3.261233333333333,0.8352333333333334,8.448233333333334
351,4.296233333333333,1.968233333333333,10.969233333333332
352,7.7340013333333335,11.043001333333335,5.300001333333333
353,10.010533333333333,5.924533333333334,9.070533333333332
354,5.587666666666666,1.9276666666666666,5.182666666666666
355,8.864799999999999,6.3128,5.8008
356,0.4315666666666667,1.4515666666666667,6.301566666666667
357,3.5608666666666666,0.6698666666666667,5.782866666666667
358,7.361533333333334,1.0695333333333337,10.022533333333334
359,1.6714666666666669,1.8434666666666668,0.5244666666666667
360,3.4004,3.1494,0.6874
361,10.110733333333334,3.941733333333334,3.3917333333333337
362,6.503133333333333,3.358133333333334,4.6231333333333335
363,10.079266666666667,6.458266666666667,4.091266666666667
364,8.070066666666666,11.193066666666665,2.638066666666666
365,5.530033333333333,1.815033333333333,9.139033333333332
366,6.388299333333333,0.4232993333333333,0.44129933333333327
367,7.425866666666667,6.503866666666666,1.4468666666666667
368,1.6996666666666669,2.616666666666667,5.182666666666667
369,7.219362666666667,6.2363626666666665,0.00036266666666659453
370,5.216033333333333,8.579033333333332,4.293033333333333
371,4.919466666666667,1.3804666666666665,1.0484666666666667
372,4.923866666666667,9.283866666666668,10.034866666666668
373,7.784661333333333,7.007661333333333,-0.03233866666666687
374,1.7494999999999998,7.4375,8.609499999999999
375,4.4021,1.5611000000000002,1.4111
376,8.777666666666667,7.796666666666667,1.1156666666666666
377,2.850033333333333,4.716033333333334,6.650033333333333
378,1.8505000000000003,10.0175,4.5895
379,10.635000000000002,9.875,4.282
380,10.441666666666666,4.167666666666666,10.549666666666667
381,6.574566666666666,7.527566666666666,10.131566666666666
382,11.233702,7.913702,7.310702
383,5.705433333333333,0.5204333333333332,2.8134333333333332
384,5.3405,7.2105,6.4045
385,6.103266,0.07126599999999964,8.110266
386,10.839099999999998,9.0651,9.370099999999999
387,10.903766666666668,3.609766666666667,6.3947666666666665
388,6.415666666666667,3.9426666666666663,10.896666666666667
389,6.994866666666666,1.9088666666666665,6.011866666666666
390,3.0478993333333335,0.12589933333333345,3.9028993333333335
391,7.5009999999999994,1.4559999999999997,7.572
392,3.605,6.284,3.836
393,9.549800000000001,9.0528,3.7578
394,4.412333333333334,6.364333333333334,2.6003333333333334
395,6.998966666666667,6.985966666666667,5.176966666666667
396,2.7616333333333336,3.9066333333333336,1.5266333333333335
397,1.3527633333333333,0.11076333333333328,3.8527633333333333
398,5.581566666666667,4.223566666666668,4.830566666666667
399,0.7159999999999999,4.859999999999999,7.167999999999999
400,8.753266666666665,10.000266666666665,10.160266666666665
401,6.796333333333333,9.511333333333333,10.662333333333333
402,3.9034,4.329400000000001,10.3974
403,7.9461,8.0651,8.8171
404,1.4917666666666665,6.061766666666666,4.345766666666666
405,3.5243333333333333,10.040333333333335,1.6153333333333335
406,1.9043333333333332,4.277333333333333,3.4683333333333333
407,10.652666666666665,8.052666666666665,1.7176666666666662
408,5.235133333333333,6.302133333333333,9.549133333333334
409,3.8694333333333333,4.264433333333334,4.8834333333333335
410,0.29556666666666676,3.919566666666667,3.266566666666667
411,2.8723333333333336,7.097333333333333,1.3673333333333333
412,1.9697666666666669,1.2347666666666668,4.312766666666667
413,5.3515,2.4424999999999994,4.3175
414,8.6817,8.0437,1.4817
415,3.4446000000000003,4.6016,10.7526
416,8.579500000000001,8.6225,0.7295000000000001
417,0.7248666666666669,3.432866666666667,4.877866666666667
418,1.3575,9.654499999999999,3.0914999999999995
419,0.13693066666666664,8.972930666666667,6.609930666666666
420,6.1586,7.8835999999999995,10.846599999999999
421,3.8615333333333326,10.468533333333331,10.535533333333332
422,8.009433333333334,7.809433333333334,0.1314333333333334
423,5.7589999999999995,8.292,3.907
424,8.1094,5.3614,8.144400000000001
425,9.447066666666668,8.487066666666667,4.024066666666667
426,8.940066666666667,9.845066666666668,9.681066666666666
427,0.9164666666666665,8.573466666666667,3.8354666666666666
428,3.1986,1.2406,5.7736
429,4.279966666666667,5.4389666666666665,2.8139666666666665
430,6.712704,11.125704,4.388704
431,4.953633333333333,3.2306333333333335,5.857633333333333
432,10.581,2.791,1.8990000000000002
433,3.4139333333333335,4.469933333333333,3.6939333333333333
434,6.445366666666667,7.3383666666666665,3.9763666666666664
435,4.063296,0.080296,9.752296
436,10.033566666666667,6.127566666666667,0.6275666666666669
437,11.217334666666668,10.636334666666666,7.4903346666666675
438,9.597666666666667,10.620666666666667,8.005666666666666
439,8.889666666666665,6.222666666666666,9.747666666666666
440,6.0275973333333335,0.21659733333333325,4.015597333333333
441,7.1935,4.1865000000000006,7.6585
442,7.672899999999999,5.038899999999999,3.9469
443,4.745533333333333,10.308533333333333,5.914533333333334
444,6.980433333333333,4.120433333333334,6.244433333333333
445,0.07362933333333338,3.8276293333333333,7.920629333333333
446,1.4106666666666667,1.4376666666666666,5.300666666666666
447,8.823666666666668,3.770666666666667,9.683666666666667
448,11.133334666666666,5.040334666666667,8.765334666666666
449,3.7988666666666666,6.873866666666667,1.5848666666666666
450,4.199400000000001,1.9474000000000002,8.2674
451,6.3309999999999995,6.276,6.39
452,2.3811,3.5271,6.3501
453,0.28786466666666644,1.1508646666666664,8.087864666666666
454,3.3889,5.1758999999999995,9.6839
455,8.530633333333332,4.341633333333333,10.985633333333332
456,5.718400000000001,4.3904000000000005,1.5354
457,4.1264,7.9524,2.1144
458,6.500670666666666,11.102670666666667,10.994670666666666
459,3.2196666666666665,8.878666666666666,0.2686666666666664
460,3.0305666666666666,9.383566666666667,1.5465666666666669
461,7.553366666666666,9.693366666666666,5.263366666666666
462,5.451499999999999,1.3744999999999998,3.5784999999999996
463,10.7696,6.1916,10.2526
464,9.171399999999998,3.5513999999999997,10.754399999999999
465,3.6784000000000003,5.7194,8.5424
466,3.8421333333333334,10.218133333333334,4.451133333333334
467,7.604066666666666,9.383066666666666,5.614066666666667
468,2.3972,0.6801999999999999,6.757199999999999
469,1.5984666666666665,5.611466666666666,0.9364666666666666
470,10.282366666666666,8.782366666666666,4.872366666666666
471,2.5534333333333334,1.4304333333333332,1.1104333333333332
472,6.8030333333333335,6.052033333333333,8.137033333333333
473,7.258733333333334,5.453733333333333,0.6127333333333331
474,9.882,0.8819999999999999,7.202999999999999
475,7.604566666666666,5.862566666666666,5.061566666666666
476,10.029866666666667,0.5548666666666667,5.334866666666667
477,8.491433333333335,3.395433333333334,8.338433333333334
478,0.9948666666666666,10.390866666666666,7.359866666666667
479,2.622733333333333,5.709733333333333,0.6327333333333334
480,4.8267,7.4136999999999995,5.4277
481,2.9814333333333334,9.442433333333334,4.595433333333333
482,6.0702,8.749200000000002,3.3222
483,7.199766666666667,2.2147666666666668,2.722766666666667
484,2.6681,3.2460999999999998,7.5961
485,10.415833333333333,1.1938333333333335,3.0458333333333334
486,3.642298666666667,0.5592986666666667,2.4892986666666665
487,5.294133333333334,2.6321333333333334,2.1431333333333336
488,7.872800000000001,9.1578,2.7458000000000005
489,5.7588333333333335,1.2828333333333335,2.1108333333333333
490,1.9664,2.2714,0.29439999999999994
491,3.517433333333333,7.291433333333334,5.124433333333333
492,10.3993,1.1812999999999998,9.0593
493,11.091368666666666,5.008368666666667,4.487368666666667
494,2.1435999999999997,4.0005999999999995,4.813599999999999
495,3.8156,3.0906,8.310599999999999
496,6.416333333333334,2.538333333333333,7.3853333333333335
497,2.233766666666667,2.141766666666667,10.966766666666667
498,8.610933333333332,5.074933333333333,1.8709333333333331
499,2.9984,4.5394,1.8294000000000001
500,0.4601666666666668,4.621166666666667,1.3271666666666668
501,3.0778,3.7688,6.400799999999999
502,5.0757666666666665,10.474766666666667,9.380766666666666
503,1.3501666666666667,0.20716666666666683,8.583166666666667
504,1.8806,9.170599999999999,9.6616
505,5.798765333333334,9.793765333333333,-0.0032346666666665386
506,10.325000000000001,3.1130000000000004,4.7170000000000005
507,3.4705666666666666,0.3465666666666667,6.6485666666666665
508,8.085333333333333,4.2603333333333335,9.622333333333334
509,7.404933333333333,1.0109333333333332,6.362933333333333
510,0.9302333333333335,3.2402333333333337,3.0572333333333335
511,1.1893,2.2712999999999997,5.6953
512,11.031469333333334,4.245469333333334,10.603469333333333
513,10.162233333333335,1.7542333333333335,0.9142333333333336
514,5.6039,8.9919,2.2879
515,7.8639660000000005,2.013966,0.06696600000000012
516,3.142666666666667,8.388666666666667,1.3246666666666669
517,6.4059,9.543899999999999,7.978899999999999
518,1.3591666666666669,9.982166666666668,1.4401666666666668
519,3.296434,11.160434,0.29643400000000003
520,7.5218,5.8448,3.7937999999999996
521,9.594599999999998,7.896599999999999,10.637599999999999
522,9.180866666666665,1.6588666666666665,7.058866666666667
523,1.0821,5.3311,3.7391
524,0.25003199999999987,10.496032,5.633032
525,9.611933333333333,0.10993333333333304,3.001933333333333
526,2.2590999999999997,2.2401,4.6720999999999995
527,2.4459,2.1149,3.1809
528,2.195333333333333,5.093333333333333,9.694333333333333
529,6.225300000000001,8.0203,8.3253
530,9.464233333333333,4.610233333333333,3.080233333333333
531,6.767966666666666,8.257966666666666,9.769966666666667
532,0.5095333333333331,9.679533333333332,6.832533333333333
533,8.034766666666666,9.088766666666665,4.839766666666666
534,6.2360999999999995,3.0041,10.4301
535,3.0906333333333333,10.628633333333333,7.674633333333333
536,5.988666666666666,5.048666666666667,5.900666666666666
537,0.8276666666666669,3.597666666666667,8.236666666666668
538,7.5756000000000006,4.9596,5.2946
539,8.9336,2.0616000000000003,1.6836000000000002
540,2.1754333333333333,0.8884333333333332,4.8324333333333325
541,8.395966666666668,8.802966666666668,1.712966666666667
542,10.761066666666666,10.358066666666666,4.154066666666666
543,10.558233333333334,2.9602333333333335,4.048233333333333
544,9.935733333333333,2.450733333333334,10.076733333333333
545,3.9703666666666666,3.8503666666666665,7.326366666666667
546,8.923399999999999,8.1054,2.1134
547,7.265833333333333,1.480833333333333,6.011833333333333
548,8.775233333333333,8.859233333333334,4.984233333333333
549,10.5358,4.7547999999999995,3.3698
550,6.425766666666667,2.794766666666667,9.776766666666667
551,9.241033333333334,2.828033333333334,7.320033333333333
552,9.588799999999999,10.1398,5.594799999999999
553,2.6986999999999997,7.582699999999999,2.6736999999999997
554,6.902033333333334,3.7990333333333335,2.7000333333333333
555,1.3475666666666666,10.503566666666666,6.552566666666666
556,4.991033333333333,3.703033333333333,9.460033333333334
557,4.673299999999999,10.4413,1.4073
558,6.8562,9.7842,8.7382
559,5.997133333333333,3.2851333333333335,7.451133333333333
560,4.791566666666667,4.388566666666667,10.445566666666666
561,9.847033333333334,2.2290333333333336,9.978033333333334
562,7.421933333333333,2.282933333333333,1.4209333333333332
